availability,availability_label,condition,condition_label,replicate_id,round,agent_id,word_count,coop_density,coop_present,threat_density,threat_present,half_rule
on,Available,defectors25,25% defectors,64,8,Agent_3,215,2.3255813953488373,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,8,Agent_2,226,3.5398230088495577,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,8,Agent_6,213,4.225352112676056,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,8,Agent_4,215,5.5813953488372094,1.0,0.46511627906976744,1.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_5,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_7,222,5.405405405405405,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_4,214,3.7383177570093453,1.0,0.46728971962616817,1.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_6,221,3.619909502262444,1.0,0.4524886877828055,1.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_2,206,4.368932038834951,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,9,Agent_3,214,3.7383177570093453,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_6,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_5,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_3,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_2,219,3.65296803652968,1.0,0.45662100456621,1.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_7,201,4.975124378109453,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,10,Agent_4,231,4.329004329004329,1.0,0.4329004329004329,1.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_4,223,2.242152466367713,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_8,246,2.4390243902439024,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_2,234,3.418803418803419,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_1,230,3.91304347826087,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_5,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,1,Agent_6,217,5.0691244239631335,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_6,205,3.902439024390244,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_1,205,3.414634146341464,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_8,214,3.7383177570093453,1.0,0.46728971962616817,1.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_4,216,4.166666666666666,1.0,0.4629629629629629,1.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_5,218,2.7522935779816518,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,2,Agent_2,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_6,222,5.405405405405405,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_8,235,4.25531914893617,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_5,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_4,218,4.587155963302752,1.0,0.45871559633027525,1.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_2,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,3,Agent_1,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_1,221,4.524886877828054,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_6,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_5,230,4.782608695652174,1.0,0.43478260869565216,1.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_8,224,4.464285714285714,1.0,0.4464285714285714,1.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_4,232,6.4655172413793105,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,4,Agent_2,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_6,212,5.660377358490567,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_5,226,4.867256637168142,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_2,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_1,208,5.288461538461538,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_4,219,5.47945205479452,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,5,Agent_8,212,3.30188679245283,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_8,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_6,220,3.6363636363636362,1.0,0.9090909090909091,1.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_4,228,2.631578947368421,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_5,230,3.91304347826087,1.0,0.43478260869565216,1.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_1,209,4.784688995215311,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,6,Agent_2,232,6.0344827586206895,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,7,Agent_6,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,7,Agent_4,221,3.619909502262444,1.0,0.4524886877828055,1.0,1.0
on,Available,defectors25,25% defectors,65,7,Agent_2,221,5.429864253393665,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,7,Agent_5,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,7,Agent_1,216,4.62962962962963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,7,Agent_8,226,4.867256637168142,1.0,0.4424778761061947,1.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_8,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_2,229,4.366812227074235,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_4,228,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_5,209,4.784688995215311,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_1,231,5.194805194805195,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,8,Agent_6,223,4.484304932735426,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_5,220,5.909090909090909,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_8,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_2,234,5.555555555555555,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_4,229,4.366812227074235,1.0,0.43668122270742354,1.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_6,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,9,Agent_1,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_2,233,4.721030042918455,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_1,211,4.265402843601896,1.0,0.47393364928909953,1.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_6,227,3.9647577092511015,1.0,0.4405286343612335,1.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_4,237,4.641350210970464,1.0,0.42194092827004215,1.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_5,222,6.306306306306306,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,65,10,Agent_8,227,4.845814977973569,1.0,0.0,0.0,0.0
